,SalePrice,zhvi_px,zhvi_idx,NbrLivingUnits,SqFtLot,SqFtTotLiving,SqFtFinBasement,Bathrooms,Bedrooms,BldgGrade,YrBuilt,YrRenovated,TrafficNoise,LandVal,ImpsVal,NewConstruction,PropertyType_Multiplex,PropertyType_Single Family,PropertyType_Townhouse,ZipGroup,AdjSalePrice
19796,505000,418300,0.961167279411765,1,7200,3410,980,3.25,3,8,2008,0,1,383000,487000,0,0,1,0,4,525403.0
19797,486000,342800,0.787683823529412,1,7200,1980,890,1.75,3,7,1955,0,0,399000,95000,0,0,1,0,4,616999.0
19798,1300000,369800,0.849724264705882,1,17124,3270,1000,3.25,3,10,1997,0,0,740000,615000,0,0,1,0,4,1529908.0
19799,519000,350900,0.806295955882353,1,6474,2400,840,2.5,3,8,1964,0,0,391000,211000,0,0,1,0,4,643684.0
19800,356000,411100,0.944623161764706,1,9240,1010,0,1.0,3,7,1951,0,0,172000,136000,0,0,1,0,4,376870.0
19801,397500,427800,0.982996323529412,1,9240,1010,0,1.0,3,7,1951,0,0,172000,136000,0,0,1,0,4,404376.0
19802,779000,434600,0.998621323529412,1,13810,3500,1750,3.0,4,8,1965,0,0,423000,287000,0,0,1,0,4,780075.0
19803,545000,387600,0.890625,1,13660,2220,390,2.5,4,7,1930,1977,0,423000,226000,0,0,1,0,4,611930.0
19804,429000,325000,0.746783088235294,1,7750,1980,580,2.25,4,8,1965,0,0,308000,251000,0,0,1,0,4,574464.0
19805,444999,423400,0.972886029411765,1,7200,2340,1090,1.75,4,7,1959,0,1,337000,127000,0,0,1,0,4,457401.0
19806,437000,427800,0.982996323529412,1,7800,1760,400,1.75,3,7,1929,0,1,337000,176000,0,0,1,0,4,444559.0
19807,429950,418400,0.961397058823529,1,7800,1760,400,1.75,3,7,1929,0,1,337000,176000,0,0,1,0,4,447214.0
19809,515000,351600,0.807904411764706,1,9140,2650,1300,2.5,5,8,1965,0,0,367000,212000,0,0,1,0,4,637452.0
19810,290000,404400,0.929227941176471,1,8645,1080,0,1.0,3,6,1953,0,0,163000,126000,0,0,1,0,0,312087.0
19811,195860,314100,0.721737132352941,1,7000,1080,0,1.0,3,6,1916,0,1,147000,143000,0,0,1,0,0,271373.0
19812,206000,318000,0.730698529411765,1,9000,1410,0,1.75,3,7,1953,0,2,137000,182000,0,0,1,0,0,281922.0
19813,275000,407400,0.936121323529412,1,9000,1410,0,1.75,3,7,1953,0,2,137000,182000,0,0,1,0,0,293765.0
19814,332500,425200,0.977022058823529,1,6600,2420,1020,2.0,2,7,1926,0,0,153000,228000,0,0,1,0,0,340320.0
19815,339000,418300,0.961167279411765,1,8197,1300,0,1.75,3,6,1939,0,0,154000,174000,0,0,1,0,0,352696.0
19816,451000,400600,0.920496323529412,1,8808,1930,0,2.25,4,8,1969,0,0,159000,234000,0,0,1,0,0,489953.0
19817,468000,404400,0.929227941176471,1,5952,1790,0,2.5,3,8,1999,0,0,153000,289000,0,0,1,0,0,503644.0
19822,850000,312700,0.718520220588235,1,7200,3650,0,3.25,3,10,1948,1993,0,523000,585000,0,0,1,0,4,1182987.0
19823,842065,352600,0.810202205882353,1,7200,3480,0,3.25,5,9,1949,2001,0,399000,494000,0,0,1,0,4,1039327.0
19824,623000,433200,0.995404411764706,1,13500,2400,0,3.0,3,8,1927,1992,0,326000,332000,0,0,1,0,4,625876.0
19825,475000,434200,0.997702205882353,1,8224,2140,0,2.5,3,8,1983,0,0,154000,264000,0,0,1,0,0,476094.0
19826,412000,400600,0.920496323529412,1,7800,1870,500,1.75,4,8,1964,0,0,160000,228000,0,0,1,0,0,447585.0
19827,265000,429600,0.987132352941177,1,18733,1650,550,2.0,3,7,1955,0,0,241000,169000,0,0,1,0,0,268454.0
19828,320000,433200,0.995404411764706,1,10350,1190,0,1.0,3,7,1959,0,0,213000,116000,0,0,1,0,0,321477.0
19834,369000,383200,0.880514705882353,1,4554,1890,0,2.5,3,8,1999,0,0,88000,274000,0,0,1,0,2,419073.0
19835,325000,314100,0.721737132352941,1,4915,1950,0,2.5,3,8,1999,0,0,89000,271000,0,0,1,0,2,450302.0
19836,374500,392100,0.900965073529412,1,4213,1820,0,2.5,3,8,1999,0,0,87000,261000,0,0,1,0,2,415665.0
19837,401000,411100,0.944623161764706,1,5114,1890,0,2.5,3,8,1999,0,0,89000,266000,0,0,1,0,2,424508.0
19838,620000,421200,0.967830882352941,1,11458,4510,1640,3.5,5,10,1987,0,0,120000,444000,0,0,1,0,1,640608.0
19839,570000,429600,0.987132352941177,1,10223,2690,0,2.5,4,10,1987,0,0,120000,308000,0,0,1,0,1,577430.0
19840,525000,400300,0.919806985294118,1,10106,3020,0,2.5,5,10,1986,0,0,120000,332000,0,0,1,0,1,570772.0
19841,485000,431300,0.991038602941177,1,12147,2850,0,2.5,3,10,1988,0,0,120000,321000,0,0,1,0,1,489386.0
19842,608950,396500,0.911075367647059,1,12896,3290,0,2.5,3,10,1988,0,0,120000,344000,0,0,1,0,1,668386.0
19843,576000,342800,0.787683823529412,1,16905,3840,0,2.5,5,11,1991,0,0,125000,417000,0,0,1,0,1,731258.0
19844,590000,347800,0.799172794117647,1,34981,2970,0,2.5,4,9,1998,0,0,243000,383000,0,0,1,0,3,738263.0
19845,262950,407700,0.936810661764706,1,9908,1120,0,1.5,3,6,1994,0,0,75000,108000,0,0,1,0,2,280686.0
19846,274000,400600,0.920496323529412,1,10159,1260,0,2.0,4,6,1994,0,0,75000,133000,0,0,1,0,2,297666.0
19847,249000,407700,0.936810661764706,1,9600,1010,0,1.0,3,6,1994,0,0,75000,98000,0,0,1,0,2,265795.0
19877,800000,325000,0.746783088235294,1,100029,4270,0,4.5,3,10,2004,0,0,224000,624000,0,0,1,0,2,1071262.0
19878,975000,434200,0.997702205882353,1,72807,3700,0,2.75,4,10,2005,0,0,0,0,0,0,1,0,2,977246.0
19879,360000,387600,0.890625,1,89146,5200,0,3.5,4,10,2006,0,0,216000,683000,1,0,1,0,2,404211.0
19882,1150756,429600,0.987132352941177,2,114335,4500,0,5.5,6,10,2006,0,0,231000,635000,1,0,1,0,2,1165757.0
19884,370000,430900,0.990119485294118,1,2975,1918,0,2.5,4,8,2005,0,0,105000,189000,0,0,1,0,1,373692.0
19885,375000,433200,0.995404411764706,1,3511,1714,0,3.5,4,8,2005,0,0,105000,182000,0,0,1,0,1,376731.0
19886,379950,433200,0.995404411764706,1,4805,1954,0,2.5,4,8,2005,0,0,105000,195000,0,0,1,0,1,381704.0
19887,344950,387600,0.890625,1,3253,1918,0,2.25,4,8,2005,0,0,105000,189000,1,0,1,0,1,387312.0
19888,334950,387600,0.890625,1,3234,1918,0,2.5,4,8,2005,0,0,105000,189000,0,0,1,0,1,376084.0
19889,329950,387600,0.890625,1,3227,1714,0,2.5,3,8,2005,0,0,105000,178000,1,0,1,0,1,370470.0
19890,649950,404400,0.929227941176471,1,35283,2320,0,2.25,4,8,1980,0,0,297000,252000,0,0,1,0,3,699452.0
19891,599000,394900,0.907398897058823,1,37728,2400,0,2.25,4,8,1983,0,0,330000,255000,0,0,1,0,3,660129.0
19892,399000,414800,0.953125,1,6000,2440,0,2.5,3,9,2000,0,0,92000,247000,0,0,1,0,1,418623.0
19893,284000,342800,0.787683823529412,1,6200,2310,0,2.5,4,8,1998,0,0,92000,211000,0,0,1,0,1,360551.0
19894,319000,347800,0.799172794117647,1,6366,2650,0,2.5,4,9,1998,0,0,92000,255000,0,0,1,0,1,399163.0
19895,430000,432100,0.992876838235294,1,6600,2810,0,2.5,4,9,1998,0,0,92000,253000,0,0,1,0,1,433085.0
19896,418000,418300,0.961167279411765,1,5500,2810,0,2.5,4,9,1998,0,0,92000,253000,0,0,1,0,1,434888.0
19897,220000,325000,0.746783088235294,1,4957,1850,0,2.5,3,8,1999,0,0,92000,196000,0,0,1,0,1,294597.0
19898,320000,400600,0.920496323529412,1,6001,1850,0,2.25,4,8,1998,0,0,92000,195000,0,0,1,0,1,347639.0
19899,309000,339900,0.781020220588235,1,6960,1450,330,1.5,3,7,1950,0,0,156000,136000,0,0,1,0,4,395636.0
19900,350000,397900,0.914292279411765,1,6142,2060,1030,1.5,3,7,1955,0,0,156000,244000,0,0,1,0,4,382810.0
19901,525000,357100,0.820542279411765,1,48144,3290,0,2.5,3,8,1990,0,0,248000,333000,0,0,1,0,3,639821.0
19902,569950,321600,0.738970588235294,1,38350,2740,0,2.5,3,8,1977,0,0,261000,305000,0,0,1,0,3,771276.0
19903,316000,435200,1.0,1,46173,2120,0,1.5,4,7,1974,0,0,252000,163000,0,0,1,0,3,316000.0
19904,337000,427800,0.982996323529412,1,8000,1770,530,1.75,3,7,1980,0,0,91000,177000,0,0,1,0,1,342829.0
19905,315000,407400,0.936121323529412,1,8184,810,0,1.0,2,7,1947,0,0,177000,145000,0,0,1,0,4,336495.0
19906,369000,411100,0.944623161764706,1,11377,1620,810,1.5,3,6,1947,0,0,190000,112000,0,0,1,0,4,390632.0
19907,379000,392100,0.900965073529412,1,11383,1020,0,1.0,4,6,1947,0,0,190000,155000,0,0,1,0,4,420660.0
19908,280500,428400,0.984375,1,11224,1260,0,1.75,3,7,1947,0,0,190000,211000,0,0,1,0,4,284952.0
19909,296000,400300,0.919806985294118,1,7225,1050,0,1.0,3,7,1947,0,0,163000,169000,0,0,1,0,4,321807.0
19910,338000,430900,0.990119485294118,1,8185,770,0,1.0,2,6,1947,0,0,177000,74000,0,0,1,0,4,341373.0
19911,317000,396500,0.911075367647059,1,8308,770,0,1.0,2,6,1947,0,0,177000,72000,0,0,1,0,4,347940.0
19912,342625,434200,0.997702205882353,1,8184,810,0,1.0,2,6,1948,0,1,145000,145000,0,0,1,0,4,343414.0
19913,280000,349100,0.802159926470588,1,8184,810,0,1.0,2,6,1948,0,1,145000,145000,0,0,1,0,4,349058.0
19914,279000,360700,0.828814338235294,1,11234,1670,0,1.5,2,7,1947,0,0,190000,174000,0,0,1,0,4,336625.0
19915,288000,342800,0.787683823529412,1,11244,1010,0,1.0,3,7,1947,0,0,190000,136000,0,0,1,0,4,365629.0
19916,340000,352600,0.810202205882353,1,11245,1400,0,1.5,2,7,1947,0,0,190000,191000,0,0,1,0,4,419648.0
19917,178000,312200,0.717371323529412,1,8184,1130,0,1.0,2,6,1947,0,0,177000,110000,0,0,1,0,4,248128.0
19919,280000,392100,0.900965073529412,1,9300,1230,0,1.0,2,6,1947,0,0,166000,105000,0,0,1,0,4,310778.0
19920,287000,425200,0.977022058823529,1,9224,1480,0,1.0,3,6,1948,0,0,184000,102000,0,0,1,0,4,293750.0
19921,277500,365000,0.838694852941177,1,8410,1820,910,1.75,4,7,1948,0,0,177000,189000,0,0,1,0,4,330871.0
19922,319000,404400,0.929227941176471,1,8408,1190,280,1.0,3,6,1948,0,0,177000,100000,0,0,1,0,4,343296.0
19923,305000,400600,0.920496323529412,1,8408,770,0,1.0,2,6,1948,0,0,177000,107000,0,0,1,0,4,331343.0
19924,383000,418300,0.961167279411765,1,8485,1970,0,1.75,4,7,1949,0,0,177000,233000,0,0,1,0,4,398474.0
19925,949000,407700,0.936810661764706,1,10397,3210,0,2.5,4,10,1999,0,0,316000,575000,0,0,1,0,2,1013012.0
19926,915000,433200,0.995404411764706,1,9689,2990,0,2.5,4,10,2000,0,0,316000,565000,0,0,1,0,2,919224.0
19927,780000,354400,0.814338235294118,1,10801,3480,0,2.5,4,10,1999,0,0,316000,597000,0,0,1,0,2,957833.0
19928,935000,383200,0.880514705882353,1,9099,5140,1500,3.5,5,10,2005,0,0,316000,737000,0,0,1,0,2,1061879.0
19929,1050000,434200,0.997702205882353,1,9196,3300,0,2.5,4,10,2000,0,0,316000,583000,0,0,1,0,2,1052418.0
19930,452500,415100,0.953814338235294,1,4502,2170,0,2.5,3,8,2002,0,0,187000,283000,0,0,1,0,0,474411.0
19931,371750,431300,0.991038602941177,1,5753,1940,0,1.0,4,7,1947,0,0,207000,193000,0,0,1,0,4,375112.0
19932,400000,360700,0.828814338235294,1,7720,2310,950,1.0,4,7,1949,0,1,212000,213000,0,0,1,0,4,482617.0
19933,380000,396500,0.911075367647059,1,10290,1570,0,1.0,2,8,1949,0,1,227000,237000,0,0,1,0,4,417090.0
19934,559950,400600,0.920496323529412,1,7800,1700,0,1.75,4,8,1975,0,0,258000,269000,0,0,1,0,3,608313.0
19935,521000,322000,0.739889705882353,1,7800,1700,0,1.75,4,8,1975,0,0,258000,269000,0,0,1,0,3,704159.0
19936,441950,434600,0.998621323529412,1,4447,2240,0,2.5,4,7,2006,0,0,169000,195000,1,0,1,0,3,442560.0
19937,399950,432100,0.992876838235294,1,3345,1640,0,2.5,3,7,2006,0,0,169000,159000,1,0,1,0,3,402819.0
19939,395000,407400,0.936121323529412,1,2726,2050,0,2.5,3,7,2007,0,0,169000,188000,1,0,1,0,3,421954.0
19940,319950,354400,0.814338235294118,1,2779,2050,0,2.5,3,7,2007,0,0,169000,188000,1,0,1,0,3,392896.0
19941,380000,392100,0.900965073529412,1,5000,1410,470,1.0,2,7,1918,0,0,252000,193000,0,0,1,0,2,421770.0
19942,393500,427800,0.982996323529412,1,4800,910,0,1.0,2,7,1923,0,0,212000,191000,0,0,1,0,2,400307.0
19943,464000,397900,0.914292279411765,1,4800,2170,770,2.0,5,7,1960,0,0,212000,295000,0,0,1,0,2,507496.0
19944,299000,429600,0.987132352941177,1,4840,890,0,1.0,2,6,1918,0,2,105000,166000,0,0,1,0,2,302898.0
19945,365000,434200,0.997702205882353,1,6222,1120,0,1.0,2,7,1910,0,0,133000,227000,0,0,1,0,2,365841.0
19946,550000,433500,0.99609375,1,25994,2250,770,3.0,4,8,1987,0,0,213000,315000,0,0,1,0,2,552157.0
19947,530000,404400,0.929227941176471,1,65781,2040,0,2.5,4,8,1990,0,0,224000,336000,0,0,1,0,2,570366.0
19948,551000,396500,0.911075367647059,1,16202,2390,770,3.5,4,8,1988,0,0,204000,328000,0,0,1,0,2,604780.0
19949,426500,325300,0.747472426470588,1,4224,1580,400,1.5,3,7,1907,0,0,222000,229000,0,0,1,0,4,570590.0
19950,318000,407400,0.936121323529412,1,4800,1380,0,1.0,3,7,1914,0,0,143000,220000,0,0,1,0,4,339700.0
19951,278000,387600,0.890625,1,1248,1250,400,1.5,3,6,1912,0,1,89000,225000,0,0,1,0,4,312140.0
19952,310000,433200,0.995404411764706,1,1248,1250,400,1.5,3,6,1912,0,1,89000,225000,0,0,1,0,4,311431.0
19953,470000,433200,0.995404411764706,1,6144,2880,1050,2.25,4,7,1923,0,0,166000,345000,0,0,1,0,4,472170.0
19954,415000,407700,0.936810661764706,1,3072,1490,720,2.0,3,7,1912,0,0,116000,318000,0,0,1,0,4,442992.0
19955,412000,414800,0.953125,1,4800,1250,0,1.0,3,7,1952,0,0,143000,166000,0,0,1,0,4,432262.0
19956,389000,430900,0.990119485294118,1,2310,1650,720,2.0,3,7,1915,0,0,219000,399000,0,0,1,0,3,392882.0
19957,542000,316900,0.728170955882353,1,2310,1650,720,2.0,3,7,1915,0,0,219000,399000,0,0,1,0,3,744331.0
19958,616000,400300,0.919806985294118,1,32717,2830,0,2.5,3,9,1987,0,0,268000,421000,0,0,1,0,3,669706.0
19961,417000,350900,0.806295955882353,1,6060,1860,930,1.0,2,7,1955,0,0,539000,118000,0,0,1,0,2,517180.0
19962,540000,429600,0.987132352941177,1,10400,2080,1040,2.75,3,7,1955,2007,2,297000,310000,0,0,1,0,2,547039.0
19963,349900,411700,0.946001838235294,1,20700,1340,0,1.5,2,7,1975,0,0,79000,186000,0,0,1,0,2,369872.0
19964,362000,418300,0.961167279411765,1,5401,1550,0,2.25,3,7,2000,0,0,89000,191000,0,0,1,0,2,376625.0
19965,359950,421200,0.967830882352941,1,4411,1550,0,2.25,3,7,2001,0,0,88000,189000,0,0,1,0,2,371914.0
19966,375000,423400,0.972886029411765,1,4544,1550,0,2.25,3,7,2001,0,0,88000,189000,0,0,1,0,2,385451.0
19967,334950,335900,0.771829044117647,1,13630,1190,0,2.25,3,7,1984,0,0,232000,137000,0,0,1,0,3,433969.0
19968,357199,318000,0.730698529411765,2,255261,4420,1610,3.0,5,8,1993,0,0,186000,297000,0,0,1,0,1,488846.0
19969,205000,407700,0.936810661764706,1,4000,1460,730,1.75,3,7,1943,0,1,77000,101000,0,0,1,0,0,218828.0
19970,201500,383200,0.880514705882353,1,4000,1080,360,1.0,3,6,1943,0,1,77000,102000,0,0,1,0,0,228843.0
19971,471500,400600,0.920496323529412,1,6330,2790,0,2.5,5,9,2005,0,0,92000,278000,0,0,1,0,1,512224.0
19972,520000,325000,0.746783088235294,1,12251,3680,0,2.75,4,10,2007,0,0,144000,525000,0,0,1,0,3,696320.0
19974,663500,414800,0.953125,1,17558,3022,0,2.5,3,10,2006,0,0,106000,360000,1,0,1,0,1,696131.0
19975,629950,425600,0.977941176470588,1,22086,3370,0,2.5,3,10,2006,0,0,106000,362000,0,0,1,0,1,644159.0
19976,228900,400600,0.920496323529412,1,6000,1030,0,1.0,2,6,1934,0,0,65000,117000,0,0,1,0,1,248670.0
19977,234400,354400,0.814338235294118,1,9266,1200,0,1.75,3,7,1960,0,1,61000,132000,0,0,1,0,1,287841.0
19978,164700,327500,0.752527573529412,1,8800,1520,0,2.75,4,7,1960,0,0,64000,129000,0,0,1,0,1,218862.0
19979,385000,392100,0.900965073529412,1,9075,1200,0,2.0,3,7,1987,0,0,132000,160000,0,0,1,0,3,427320.0
19980,285000,311900,0.716681985294118,1,11975,1500,0,1.5,3,7,1970,0,0,172000,151000,0,0,1,0,3,397666.0
19981,200000,360700,0.828814338235294,1,13875,960,0,1.75,4,7,1977,0,0,173000,107000,0,0,1,0,3,241309.0
19982,255000,357100,0.820542279411765,1,9576,1800,0,1.5,4,7,1977,0,0,128000,149000,0,0,1,0,3,310770.0
19983,362500,414800,0.953125,1,9576,1540,510,2.0,3,7,1995,0,0,128000,124000,0,0,1,0,3,380328.0
19984,298500,396500,0.911075367647059,1,10626,1450,0,1.0,3,7,1977,0,0,128000,137000,0,0,1,0,3,327635.0
19985,162000,351600,0.807904411764706,1,10030,940,0,1.75,3,7,1979,0,0,128000,76000,0,0,1,0,3,200519.0
19986,289000,374400,0.860294117647059,1,9775,1490,0,1.5,3,7,1964,0,0,108000,115000,0,0,1,0,3,335932.0
19987,270000,400600,0.920496323529412,1,9782,1400,0,1.0,3,7,1977,0,0,108000,107000,0,0,1,0,3,293320.0
19988,293000,383200,0.880514705882353,1,12089,1240,0,1.75,3,7,1979,0,0,128000,98000,0,0,1,0,3,332760.0
19989,324950,414800,0.953125,1,10296,1280,0,1.0,3,7,1977,0,0,128000,119000,0,0,1,0,3,340931.0
19990,308000,342800,0.787683823529412,1,9825,1870,620,2.5,3,7,1994,0,0,114000,173000,0,0,1,0,3,391020.0
19991,297500,335900,0.771829044117647,1,9825,1870,620,2.5,3,7,1994,0,0,114000,173000,0,0,1,0,3,385448.0
19992,255000,315500,0.724954044117647,1,10425,1640,500,2.0,3,7,1978,0,0,114000,147000,0,0,1,0,3,351746.0
19993,279100,329600,0.757352941176471,1,15312,1600,520,2.25,4,7,1979,0,0,102000,154000,0,0,1,0,3,368520.0
19994,322600,407700,0.936810661764706,1,10650,1410,410,2.75,3,7,1980,0,0,120000,137000,0,0,1,0,3,344360.0
19995,302000,404400,0.929227941176471,1,10870,1110,0,1.75,3,7,1990,0,0,120000,96000,0,0,1,0,3,325001.0
19996,360000,400600,0.920496323529412,1,9600,1360,0,2.25,3,7,1992,0,0,128000,123000,0,0,1,0,3,391093.0
19997,456000,434200,0.997702205882353,1,13860,1390,0,1.5,3,7,1979,0,0,171000,107000,0,0,1,0,3,457050.0
19998,230000,313600,0.720588235294118,1,9750,1260,0,1.75,3,7,1969,0,0,128000,102000,0,0,1,0,3,319184.0
19999,270000,414800,0.953125,1,9750,1000,0,1.0,3,7,1977,0,0,128000,99000,0,0,1,0,3,283279.0
20000,291000,392100,0.900965073529412,1,9750,1220,0,1.75,3,7,1979,0,0,128000,121000,0,0,1,0,3,322987.0
20001,266500,392100,0.900965073529412,1,9775,1290,0,1.0,3,7,1977,0,0,128000,102000,0,0,1,0,3,295794.0
20002,365000,418300,0.961167279411765,1,9600,2150,1010,2.0,3,7,1978,0,0,102000,173000,0,0,1,0,3,379747.0
20003,257500,311600,0.715992647058823,1,9600,2150,1010,2.0,3,7,1978,0,0,102000,173000,0,0,1,0,3,359641.0
20004,339950,403200,0.926470588235294,1,9794,1270,0,1.0,3,7,1977,0,0,128000,93000,0,0,1,0,3,366930.0
20005,276000,411100,0.944623161764706,1,10360,1230,0,1.0,2,7,1965,0,0,128000,127000,0,0,1,0,3,292180.0
20006,242000,414800,0.953125,1,6715,926,0,1.5,2,6,1940,0,0,65000,101000,0,0,1,0,1,253902.0
20007,239500,387600,0.890625,1,6710,1090,0,1.0,3,5,1912,0,0,65000,106000,0,0,1,0,1,268912.0
20008,287000,400600,0.920496323529412,1,8920,1160,0,1.0,2,6,1913,0,0,68000,119000,0,0,1,0,1,311788.0
20009,206000,392100,0.900965073529412,1,6685,780,0,1.0,2,5,1948,0,0,65000,81000,0,0,1,0,1,228644.0
20010,229000,394900,0.907398897058823,1,6685,780,0,1.0,2,5,1948,0,0,65000,81000,0,0,1,0,1,252370.0
20011,269950,415100,0.953814338235294,1,6693,1420,0,2.0,3,7,1942,2004,0,65000,164000,0,0,1,0,1,283022.0
20012,266900,414800,0.953125,2,6702,1440,0,2.0,4,7,1966,0,0,65000,186000,0,0,1,0,1,280026.0
20013,260000,351200,0.806985294117647,1,6689,1530,0,1.0,4,6,1923,0,0,65000,121000,0,0,1,0,1,322187.0
20014,163000,347800,0.799172794117647,1,4812,1070,0,1.0,2,6,1983,0,0,52000,121000,0,0,1,0,1,203961.0
20015,206500,396500,0.911075367647059,1,3796,900,0,1.0,2,6,1985,0,0,52000,113000,0,0,1,0,1,226655.0
20016,221950,392100,0.900965073529412,1,3780,1280,0,1.5,3,6,1985,0,0,52000,138000,0,0,1,0,1,246347.0
20017,595000,418400,0.961397058823529,1,35051,2050,0,2.0,3,9,1993,0,0,177000,304000,0,0,1,0,3,618891.0
20024,269950,350600,0.805606617647059,1,3721,1740,0,2.5,3,8,2009,0,0,79000,181000,1,0,1,0,1,335089.0
20035,310000,407700,0.936810661764706,1,5000,1680,840,1.0,2,7,1964,0,0,105000,214000,0,0,1,0,4,330910.0
20036,369950,411100,0.944623161764706,1,5000,2060,1030,1.0,3,7,1958,0,0,105000,236000,0,0,1,0,4,391638.0
20037,280000,407400,0.936121323529412,1,5000,2060,1030,1.0,3,7,1958,0,0,105000,236000,0,0,1,0,4,299107.0
20038,303000,432100,0.992876838235294,1,5000,1380,510,1.0,2,7,1943,0,0,105000,139000,0,0,1,0,0,305174.0
20039,425000,432100,0.992876838235294,1,5379,2430,0,3.5,6,7,2000,0,2,94000,245000,0,0,1,0,0,428049.0
20040,490000,407700,0.936810661764706,1,7379,2380,0,3.5,5,7,2001,0,2,103000,290000,0,0,1,0,0,523051.0
20041,265000,400600,0.920496323529412,1,8001,1440,0,2.5,3,7,1988,0,0,69000,153000,0,0,1,0,1,287888.0
20042,260000,404400,0.929227941176471,1,8310,1090,0,1.75,3,7,1989,0,0,69000,90000,0,0,1,0,1,279802.0
20043,279900,414800,0.953125,1,8003,1280,0,1.75,3,7,1989,0,0,69000,108000,0,0,1,0,1,293666.0
20044,450000,351200,0.806985294117647,1,7508,2100,0,2.5,3,8,2000,0,0,171000,272000,0,0,1,0,0,557631.0
20045,460000,385800,0.886488970588235,1,8028,3160,0,2.75,5,8,2008,0,0,95000,304000,1,0,1,0,1,518901.0
20046,336900,411700,0.946001838235294,1,9333,1740,800,1.75,4,7,1950,0,1,94000,148000,0,0,1,0,1,356130.0
20047,179000,390600,0.897518382352941,1,6716,980,180,1.0,2,6,1947,0,2,68000,94000,0,0,1,0,1,199439.0
20048,90000,356000,0.818014705882353,1,6716,980,180,1.0,2,6,1947,0,2,68000,94000,0,0,1,0,1,110022.0
20049,237000,433200,0.995404411764706,1,7000,1010,0,1.0,3,7,1968,0,0,70000,119000,0,0,1,0,1,238094.0
20050,314750,407700,0.936810661764706,1,8400,1620,0,2.0,3,7,1968,0,0,70000,151000,0,0,1,0,1,335980.0
20051,268000,418300,0.961167279411765,1,7400,1300,0,2.0,3,7,1969,0,0,70000,137000,0,0,1,0,1,278828.0
20052,238000,411100,0.944623161764706,1,7700,1020,0,1.0,3,7,1968,0,0,70000,121000,0,0,1,0,1,251952.0
20053,338500,430900,0.990119485294118,1,9702,1660,440,1.75,3,7,1969,0,0,79000,211000,0,0,1,0,1,341878.0
20054,274500,383200,0.880514705882353,1,6900,1650,740,1.75,4,7,1978,1993,0,70000,140000,0,0,1,0,1,311749.0
20055,307250,404400,0.929227941176471,1,6503,1740,620,1.75,3,7,1921,0,1,84000,112000,0,0,1,0,1,330651.0
20056,400000,429600,0.987132352941177,2,8425,2720,0,3.5,4,6,1942,1983,2,81000,282000,0,0,1,0,1,405214.0
20057,250000,396500,0.911075367647059,1,8823,2230,1220,1.75,4,7,1962,0,0,91000,181000,0,0,1,0,1,274401.0
20058,290000,421900,0.969439338235294,1,13200,880,0,1.0,2,6,1921,0,0,101000,69000,0,0,1,0,1,299142.0
20059,185000,404400,0.929227941176471,1,7200,1470,650,1.0,3,6,1912,0,0,93000,101000,0,0,1,0,1,199090.0
20060,237000,433500,0.99609375,1,8500,1570,470,2.5,4,6,1970,0,0,85000,174000,0,0,1,0,1,237929.0
20062,340000,433500,0.99609375,1,13125,2040,1230,2.0,3,6,1910,0,0,113000,111000,0,0,1,0,1,341333.0
20064,240000,427800,0.982996323529412,1,8340,1080,0,1.0,3,6,1960,0,0,95000,77000,0,0,1,0,1,244151.0
20065,285000,392100,0.900965073529412,1,12696,990,0,1.0,3,7,1936,0,0,109000,83000,0,0,1,0,1,316327.0
20066,280000,392100,0.900965073529412,1,7376,1550,380,1.75,3,7,1977,0,0,67000,163000,0,0,1,0,1,310778.0
20067,259500,360700,0.828814338235294,1,6234,2115,0,2.25,4,7,1998,0,0,81000,195000,0,0,1,0,1,313098.0
20068,349950,392100,0.900965073529412,1,12351,2110,0,2.75,5,7,1997,0,0,81000,196000,0,0,1,0,1,388417.0
20069,320000,428400,0.984375,1,7500,1600,0,1.75,3,7,1998,0,0,81000,159000,0,0,1,0,1,325079.0
20070,137000,312300,0.717601102941177,1,10080,1010,0,1.0,2,6,1993,0,0,22000,100000,0,0,1,0,0,190914.0
20071,67500,315200,0.724264705882353,1,9720,670,0,0.75,2,4,1975,0,2,19000,63000,0,0,1,0,0,93198.0
20072,1555000,318700,0.732306985294118,1,18575,3180,1190,3.0,3,8,1941,0,0,1343000,345000,0,0,1,0,4,2123426.0
20073,1249980,433200,0.995404411764706,1,9243,1140,0,1.0,3,7,1936,0,0,750000,252000,0,0,1,0,4,1255751.0
20074,310000,421200,0.967830882352941,1,6000,2120,1060,1.5,4,6,1949,0,0,84000,108000,0,0,1,0,1,320304.0
20075,260500,418300,0.961167279411765,1,6000,990,0,1.0,3,6,1960,0,0,84000,73000,0,0,1,0,1,271025.0
20076,320000,427800,0.982996323529412,1,8924,2170,1300,1.75,3,7,1979,0,0,95000,141000,0,0,1,0,1,325535.0
20077,289950,414800,0.953125,1,5300,1280,0,1.75,3,7,1986,0,1,81000,137000,0,0,1,0,1,304210.0
20078,1250000,350900,0.806295955882353,1,8400,3690,1470,3.5,4,11,2001,0,0,584000,772000,0,0,1,0,4,1550299.0
20079,905000,337200,0.774816176470588,1,7200,3060,1000,3.0,4,9,1955,0,0,613000,399000,0,0,1,0,4,1168019.0
20080,460000,425600,0.977941176470588,1,9716,2240,940,2.75,4,8,1978,0,0,157000,264000,0,0,1,0,4,470376.0
